rep	case	h2	env	ts	Qx	P-Chi	P-EN
T7	C1	diff-0.3	env-5.0	p-0.60	1.23532785956911	0.266373392828579	0.673
T8	C1	diff-0.3	env-5.0	p-0.60	-0.543752336258068	1	0.55
T9	C1	diff-0.3	env-5.0	p-0.60	25.5399788381802	4.33310719488354e-07	0.027
T10	C1	diff-0.3	env-5.0	p-0.60	1.95623340078459	0.161916722962175	0.297
T11	C1	diff-0.3	env-5.0	p-0.60	50.1010606516098	1.46028040223644e-12	0
T12	C1	diff-0.3	env-5.0	p-0.60	-4.74383338377836	1	0.893
T13	C1	diff-0.3	env-5.0	p-0.60	27.0410484525469	1.99180463575785e-07	0.005
T14	C1	diff-0.3	env-5.0	p-0.60	1.67289161990138	0.195871673063264	0.393
T15	C1	diff-0.3	env-5.0	p-0.60	-51.5056364440627	1	0.995
T16	C1	diff-0.3	env-5.0	p-0.60	-787.529381848848	1	0.995
T17	C1	diff-0.3	env-5.0	p-0.60	0.651776471873095	0.419478259697544	0.533
T18	C1	diff-0.3	env-5.0	p-0.60	-11.3031682055409	1	0.895
T19	C1	diff-0.3	env-5.0	p-0.60	65.3142210306307	6.38588544417222e-16	0.003
T20	C1	diff-0.3	env-5.0	p-0.60	6.01573869892698	0.0141788420912754	0.043
T21	C1	diff-0.3	env-5.0	p-0.60	-1.56661383516585	1	0.613
T22	C1	diff-0.3	env-5.0	p-0.60	-3.710748094553	1	0.809
T23	C1	diff-0.3	env-5.0	p-0.60	8.02979827082739	0.00460139640208691	0.298
T24	C1	diff-0.3	env-5.0	p-0.60	35.8489675781786	2.1322098897137e-09	0.108
T25	C1	diff-0.3	env-5.0	p-0.60	181.694562891771	2.06746350371828e-41	0.001
T26	C1	diff-0.3	env-5.0	p-0.60	-10.5847217546307	1	0.892
T27	C1	diff-0.3	env-5.0	p-0.60	-16.6138822876114	1	0.986
T28	C1	diff-0.3	env-5.0	p-0.60	-5.58744344730017	1	0.913
T29	C1	diff-0.3	env-5.0	p-0.60	-3.49073107853398	1	0.859
T30	C1	diff-0.3	env-5.0	p-0.60	-34.2069784807256	1	0.956
T31	C1	diff-0.3	env-5.0	p-0.60	-181.208831487613	1	0.962
T32	C1	diff-0.3	env-5.0	p-0.60	-1.74865855314499	1	0.822
T33	C1	diff-0.3	env-5.0	p-0.60	2.00527482642339	0.156752883108744	0.338
T34	C1	diff-0.3	env-5.0	p-0.60	3.52604756772984	0.0604116376300804	0.198
T35	C1	diff-0.3	env-5.0	p-0.60	1.93034475856798	0.164720731512073	0.224
T36	C1	diff-0.3	env-5.0	p-0.60	123.667616322361	9.9606323830563e-29	0
T37	C1	diff-0.3	env-5.0	p-0.60	2.54010053773829	0.110987719117739	0.43
T38	C1	diff-0.3	env-5.0	p-0.60	19.06893836022	1.2608033238346e-05	0.071
T39	C1	diff-0.3	env-5.0	p-0.60	-2.59817969289652	1	0.609
T40	C1	diff-0.3	env-5.0	p-0.60	50.0878037098373	1.47017941258184e-12	0.004
T41	C1	diff-0.3	env-5.0	p-0.60	15.1042340181597	0.000101734854594768	0.097
T42	C1	diff-0.3	env-5.0	p-0.60	0.456344072190634	0.499337550800761	0.749
T43	C1	diff-0.3	env-5.0	p-0.60	-7.94304318344029	1	0.996
T44	C1	diff-0.3	env-5.0	p-0.60	-6.03612395120991	1	0.664
T45	C1	diff-0.3	env-5.0	p-0.60	32.0497311782577	1.50275888866185e-08	0.365
T46	C1	diff-0.3	env-5.0	p-0.60	-3.36605674925502	1	0.63
T47	C1	diff-0.3	env-5.0	p-0.60	11.7258844833554	0.000616367474590273	0.01
T48	C1	diff-0.3	env-5.0	p-0.60	-7.56107968926466	1	0.829
T49	C1	diff-0.3	env-5.0	p-0.60	0.520213801178585	0.470750494749223	0.737
T50	C1	diff-0.3	env-5.0	p-0.60	51.0140913829785	9.17052570651712e-13	0.002
T51	C1	diff-0.3	env-5.0	p-0.60	31.3964430448832	2.10365938752456e-08	0.008
T52	C1	diff-0.3	env-5.0	p-0.60	-37.6591576089558	1	0.99
T53	C1	diff-0.3	env-5.0	p-0.60	2.24057408134055	0.134431061874757	0.423
T54	C1	diff-0.3	env-5.0	p-0.60	-5.24782156753473	1	0.633
T55	C1	diff-0.3	env-5.0	p-0.60	4.16194748463322	0.0413418439179968	0.033
T56	C1	diff-0.3	env-5.0	p-0.60	1.96840324863017	0.160617450154114	0.24
T57	C1	diff-0.3	env-5.0	p-0.60	-1.97819324274467	1	0.585
T58	C1	diff-0.3	env-5.0	p-0.60	-4.95682757651142	1	0.854
T59	C1	diff-0.3	env-5.0	p-0.60	3.24188876537973	0.0717778458795802	0.141
T60	C1	diff-0.3	env-5.0	p-0.60	29.4917346202197	5.61556742115263e-08	0.018
T61	C1	diff-0.3	env-5.0	p-0.60	34.4369974620388	4.40274181613515e-09	0
T62	C1	diff-0.3	env-5.0	p-0.60	43.5967622022436	4.03506094423809e-11	0.227
T63	C1	diff-0.3	env-5.0	p-0.60	-11.5162800230819	1	0.926
T64	C1	diff-0.3	env-5.0	p-0.60	-55.5072353338454	1	0.839
T65	C1	diff-0.3	env-5.0	p-0.60	-146.930671452365	1	0.95
T66	C1	diff-0.3	env-5.0	p-0.60	127.30584544389	1.5924136818475e-29	0.012
T67	C1	diff-0.3	env-5.0	p-0.60	3.94591309324263	0.046985348385373	0.28
T68	C1	diff-0.3	env-5.0	p-0.60	-0.00547848724027585	1	0.018
T69	C1	diff-0.3	env-5.0	p-0.60	-35.3417624885851	1	0.922
T70	C1	diff-0.3	env-5.0	p-0.60	23.0002835397313	1.61977506857275e-06	0.045
T71	C1	diff-0.3	env-5.0	p-0.60	-10.6265571068486	1	0.981
T72	C1	diff-0.3	env-5.0	p-0.60	-8.08914323125449	1	0.64
T73	C1	diff-0.3	env-5.0	p-0.60	52.2757604057462	4.82291016815441e-13	0.063
T74	C1	diff-0.3	env-5.0	p-0.60	-4.22130793393919	1	0.894
T75	C1	diff-0.3	env-5.0	p-0.60	-1.58187070966373	1	0.523
T76	C1	diff-0.3	env-5.0	p-0.60	697.05883386536	1.30401314516736e-153	0.127
T77	C1	diff-0.3	env-5.0	p-0.60	17.3417542220041	3.12250139170561e-05	0.064
T78	C1	diff-0.3	env-5.0	p-0.60	0.752394071563412	0.3857193105105	0.407
T79	C1	diff-0.3	env-5.0	p-0.60	-17.961391641126	1	0.989
T80	C1	diff-0.3	env-5.0	p-0.60	14.0175607709357	0.000181111266351009	0.532
T81	C1	diff-0.3	env-5.0	p-0.60	-175.684478230318	1	0.996
T82	C1	diff-0.3	env-5.0	p-0.60	-16.9934036624458	1	0.972
T83	C1	diff-0.3	env-5.0	p-0.60	87.5643855684688	8.15804462021853e-21	0.005
T84	C1	diff-0.3	env-5.0	p-0.60	11.0634213632385	0.000880475218701254	0.104
T85	C1	diff-0.3	env-5.0	p-0.60	-3.50697417761602	1	0.777
T86	C1	diff-0.3	env-5.0	p-0.60	-2.56068390982107	1	0.812
T87	C1	diff-0.3	env-5.0	p-0.60	-44.4541229145535	1	0.997
T88	C1	diff-0.3	env-5.0	p-0.60	-45.2414759858609	1	0.885
T89	C1	diff-0.3	env-5.0	p-0.60	5.41485745676966	0.0199660834397837	0.036
T90	C1	diff-0.3	env-5.0	p-0.60	-34.2221368322774	1	1
T91	C1	diff-0.3	env-5.0	p-0.60	-1.50214514154671	1	0.826
T92	C1	diff-0.3	env-5.0	p-0.60	196.078890710909	1.49812196503845e-44	0.264
T93	C1	diff-0.3	env-5.0	p-0.60	-2.82727050430102	1	0.577
T94	C1	diff-0.3	env-5.0	p-0.60	129.506888384785	5.2533831810825e-30	0.014
T95	C1	diff-0.3	env-5.0	p-0.60	-4.88254510714786	1	0.668
T96	C1	diff-0.3	env-5.0	p-0.60	34.6014647052312	4.04601735392046e-09	0
T97	C1	diff-0.3	env-5.0	p-0.60	-43.9137728125758	1	1
T98	C1	diff-0.3	env-5.0	p-0.60	-11.6899690641653	1	0.9
T99	C1	diff-0.3	env-5.0	p-0.60	479.783360155193	2.38168344873745e-106	0.031
T100	C1	diff-0.3	env-5.0	p-0.60	8.05238638444458	0.00454437544780526	0.109
T1	C1	same-0.3	env-0.0	p-0.65	53.2404312842191	2.95121544620866e-13	0
T2	C1	same-0.3	env-0.0	p-0.65	-32.8939353122939	1	0.991
T3	C1	same-0.3	env-0.0	p-0.65	361.602746279771	1.2606446704273e-80	0.001
T4	C1	same-0.3	env-0.0	p-0.65	257.284375371984	6.70608733571921e-58	0.013
T5	C1	same-0.3	env-0.0	p-0.65	-4.33873685198977	1	0.677
T6	C1	same-0.3	env-0.0	p-0.65	19.7747952892594	8.71240344739278e-06	0.003
T7	C1	same-0.3	env-0.0	p-0.65	-181.734503370455	1	0.999
T8	C1	same-0.3	env-0.0	p-0.65	25.4321393689761	4.58220277834384e-07	0.013
T9	C1	same-0.3	env-0.0	p-0.65	51.3379250267229	7.77588213331477e-13	0.031
T10	C1	same-0.3	env-0.0	p-0.65	6.02696199447053	0.0140889617509076	0.139
T11	C1	same-0.3	env-0.0	p-0.65	-22.830433669275	1	0.857
T12	C1	same-0.3	env-0.0	p-0.65	-308.259368629278	1	0.996
T13	C1	same-0.3	env-0.0	p-0.65	41.3778332539739	1.25472148674821e-10	0.096
T14	C1	same-0.3	env-0.0	p-0.65	375.38526745301	1.25798946371398e-83	0.002
T15	C1	same-0.3	env-0.0	p-0.65	-8.06839294538754	1	0.975
T16	C1	same-0.3	env-0.0	p-0.65	29.3982908137304	5.8929593134998e-08	0.002
T17	C1	same-0.3	env-0.0	p-0.65	35.0519090842913	3.2103207482167e-09	0
T18	C1	same-0.3	env-0.0	p-0.65	-36.2586443252699	1	0.997
T19	C1	same-0.3	env-0.0	p-0.65	0.19552211812164	0.658359803722383	0.777
T20	C1	same-0.3	env-0.0	p-0.65	-29.7702174253118	1	0.987
T21	C1	same-0.3	env-0.0	p-0.65	33.2547622290832	8.08415350119734e-09	0.396
T22	C1	same-0.3	env-0.0	p-0.65	2.45241567755929	0.117344156507817	0.281
T23	C1	same-0.3	env-0.0	p-0.65	16.648934015561	4.49755767963185e-05	0.004
T24	C1	same-0.3	env-0.0	p-0.65	15.651621850955	7.61472499428222e-05	0.056
T25	C1	same-0.3	env-0.0	p-0.65	13.6278260294521	0.00022285777929741	0.066
T26	C1	same-0.3	env-0.0	p-0.65	-70.9453401090841	1	0.999
T27	C1	same-0.3	env-0.0	p-0.65	14.0811267795499	0.000175091884288004	0.079
T28	C1	same-0.3	env-0.0	p-0.65	40.4040574637841	2.06511788200266e-10	0
T29	C1	same-0.3	env-0.0	p-0.65	60.532358207533	7.23788629189491e-15	0
T30	C1	same-0.3	env-0.0	p-0.65	14.1987919165709	0.0001644760761429	0.002
T31	C1	same-0.3	env-0.0	p-0.65	-26.9964592914664	1	0.995
T32	C1	same-0.3	env-0.0	p-0.65	-11.6725336287031	1	0.851
T33	C1	same-0.3	env-0.0	p-0.65	1186.95880404995	4.16416274878942e-260	0
T34	C1	same-0.3	env-0.0	p-0.65	-34.8494265223928	1	0.995
T35	C1	same-0.3	env-0.0	p-0.65	56.2937616614509	6.24131338334768e-14	0
T36	C1	same-0.3	env-0.0	p-0.65	22.9809011597442	1.63618853266266e-06	0.008
T37	C1	same-0.3	env-0.0	p-0.65	61.2145334182894	5.11823114287184e-15	0.062
T38	C1	same-0.3	env-0.0	p-0.65	46.7882490927053	7.90862027663104e-12	0
T39	C1	same-0.3	env-0.0	p-0.65	179.67998410535	5.69236979750601e-41	0.007
T40	C1	same-0.3	env-0.0	p-0.65	-7.72302073190657	1	0.96
T41	C1	same-0.3	env-0.0	p-0.65	247.72981908674	8.11649367237381e-56	0.073
T42	C1	same-0.3	env-0.0	p-0.65	-17.3281039166604	1	0.99
T43	C1	same-0.3	env-0.0	p-0.65	-50.145723519953	1	0.981
T44	C1	same-0.3	env-0.0	p-0.65	-9.68692410759134	1	0.999
T45	C1	same-0.3	env-0.0	p-0.65	7.75264357842621	0.00536339749191206	0.019
T46	C1	same-0.3	env-0.0	p-0.65	21.716392351284	3.16078806007502e-06	0
T47	C1	same-0.3	env-0.0	p-0.65	10.4840570902894	0.00120409053480512	0.009
T48	C1	same-0.3	env-0.0	p-0.65	-37.3766411391698	1	0.994
T49	C1	same-0.3	env-0.0	p-0.65	-17.6523681115586	1	0.991
T50	C1	same-0.3	env-0.0	p-0.65	653.383287189704	4.10502486615414e-144	0.006
T51	C1	same-0.3	env-0.0	p-0.65	59.893356016358	1.00138925026245e-14	0
T52	C1	same-0.3	env-0.0	p-0.65	7.43857347080297	0.00638404732335516	0.19
T53	C1	same-0.3	env-0.0	p-0.65	89.7200248711932	2.74363893722173e-21	0.004
T54	C1	same-0.3	env-0.0	p-0.65	33.3152594727325	7.83653070256547e-09	0.001
T55	C1	same-0.3	env-0.0	p-0.65	-70.1126016916442	1	0.976
T56	C1	same-0.3	env-0.0	p-0.65	-68.1765166074485	1	1
T57	C1	same-0.3	env-0.0	p-0.65	67.2134534661181	2.43645787755802e-16	0
T58	C1	same-0.3	env-0.0	p-0.65	-49.5381126399811	1	0.999
T59	C1	same-0.3	env-0.0	p-0.65	22.5511507972865	2.04621919404983e-06	0.012
T60	C1	same-0.3	env-0.0	p-0.65	-31.0416139305035	1	0.893
T61	C1	same-0.3	env-0.0	p-0.65	-9.76533757917032	1	0.954
T62	C1	same-0.3	env-0.0	p-0.65	-5.19849383008043	1	0.893
T63	C1	same-0.3	env-0.0	p-0.65	31.9501144872295	1.58183049968913e-08	0
T64	C1	same-0.3	env-0.0	p-0.65	16.6198233503987	4.56711675541439e-05	0.004
T65	C1	same-0.3	env-0.0	p-0.65	34.5939272786597	4.06171431623526e-09	0.005
T66	C1	same-0.3	env-0.0	p-0.65	-57.3375097182894	1	0.971
T67	C1	same-0.3	env-0.0	p-0.65	23.2103430359292	1.45214210644988e-06	0
T68	C1	same-0.3	env-0.0	p-0.65	-33.8508675036345	1	0.939
T69	C1	same-0.3	env-0.0	p-0.65	-329.240938979786	1	1
T70	C1	same-0.3	env-0.0	p-0.65	5.1363832392092	0.0234294100928587	0.195
T71	C1	same-0.3	env-0.0	p-0.65	-16.7037679231947	1	1
T72	C1	same-0.3	env-0.0	p-0.65	18.9990104732598	1.30786260946766e-05	0.103
T73	C1	same-0.3	env-0.0	p-0.65	-17.7513661010051	1	0.983
T74	C1	same-0.3	env-0.0	p-0.65	-105.737594440844	1	0.995
T75	C1	same-0.3	env-0.0	p-0.65	61.2213943325081	5.10042618777621e-15	0.01
T76	C1	same-0.3	env-0.0	p-0.65	6.94526668471846	0.00840413072081476	0.074
T77	C1	same-0.3	env-0.0	p-0.65	-26.0038023097059	1	0.992
T78	C1	same-0.3	env-0.0	p-0.65	8.25305664004968	0.00406834377886367	0.187
T79	C1	same-0.3	env-0.0	p-0.65	38.6526558874361	5.06343118351586e-10	0
T80	C1	same-0.3	env-0.0	p-0.65	41.3579556651648	1.26754537695398e-10	0
T81	C1	same-0.3	env-0.0	p-0.65	25.8358791152352	3.71714133079398e-07	0
T82	C1	same-0.3	env-0.0	p-0.65	27.75092835314	1.37981973373146e-07	0.194
T83	C1	same-0.3	env-0.0	p-0.65	-13.9065355541663	1	0.99
T84	C1	same-0.3	env-0.0	p-0.65	264.692100678015	1.62848839977285e-59	0
T85	C1	same-0.3	env-0.0	p-0.65	-111.831252339766	1	0.996
T86	C1	same-0.3	env-0.0	p-0.65	-3.13440114334866	1	0.921
T87	C1	same-0.3	env-0.0	p-0.65	-206.248669066131	1	1
T88	C1	same-0.3	env-0.0	p-0.65	-38.7901238545838	1	0.998
T89	C1	same-0.3	env-0.0	p-0.65	18.5064223691287	1.69332740924408e-05	0.018
T90	C1	same-0.3	env-0.0	p-0.65	-4.32728569070084	1	0.909
T91	C1	same-0.3	env-0.0	p-0.65	-7.07951100065257	1	0.834
T92	C1	same-0.3	env-0.0	p-0.65	36.6240803139277	1.43251146081143e-09	0.008
T93	C1	same-0.3	env-0.0	p-0.65	-524.471489219325	1	0.998
T94	C1	same-0.3	env-0.0	p-0.65	26.6695410731664	2.41397005511643e-07	0.02
T95	C1	same-0.3	env-0.0	p-0.65	-25.6294107411399	1	1
T96	C1	same-0.3	env-0.0	p-0.65	3393.00634966897	0	0
T97	C1	same-0.3	env-0.0	p-0.65	-172.338393987051	1	1
T98	C1	same-0.3	env-0.0	p-0.65	-128.893364884144	1	0.994
T99	C1	same-0.3	env-0.0	p-0.65	-6.47361252657563	1	0.958
T100	C1	same-0.3	env-0.0	p-0.65	23.9534979546494	9.86908192084023e-07	0
T1	C1	diff-0.3	env-0.0	p-0.65			
T2	C1	diff-0.3	env-0.0	p-0.65			
T3	C1	diff-0.3	env-0.0	p-0.65			
T4	C1	diff-0.3	env-0.0	p-0.65			
T5	C1	diff-0.3	env-0.0	p-0.65			
T6	C1	diff-0.3	env-0.0	p-0.65			
T7	C1	diff-0.3	env-0.0	p-0.65			
T8	C1	diff-0.3	env-0.0	p-0.65			
T9	C1	diff-0.3	env-0.0	p-0.65			
T10	C1	diff-0.3	env-0.0	p-0.65			
T11	C1	diff-0.3	env-0.0	p-0.65			
T12	C1	diff-0.3	env-0.0	p-0.65			
T13	C1	diff-0.3	env-0.0	p-0.65			
T14	C1	diff-0.3	env-0.0	p-0.65			
T15	C1	diff-0.3	env-0.0	p-0.65			
T16	C1	diff-0.3	env-0.0	p-0.65			
T17	C1	diff-0.3	env-0.0	p-0.65			
T18	C1	diff-0.3	env-0.0	p-0.65			
T19	C1	diff-0.3	env-0.0	p-0.65			
T20	C1	diff-0.3	env-0.0	p-0.65			
T21	C1	diff-0.3	env-0.0	p-0.65			
T22	C1	diff-0.3	env-0.0	p-0.65			
T23	C1	diff-0.3	env-0.0	p-0.65			
T24	C1	diff-0.3	env-0.0	p-0.65			
T25	C1	diff-0.3	env-0.0	p-0.65			
T26	C1	diff-0.3	env-0.0	p-0.65			
T27	C1	diff-0.3	env-0.0	p-0.65			
T28	C1	diff-0.3	env-0.0	p-0.65			
T29	C1	diff-0.3	env-0.0	p-0.65			
T30	C1	diff-0.3	env-0.0	p-0.65			
T31	C1	diff-0.3	env-0.0	p-0.65			
T32	C1	diff-0.3	env-0.0	p-0.65			
T33	C1	diff-0.3	env-0.0	p-0.65			
T34	C1	diff-0.3	env-0.0	p-0.65			
T35	C1	diff-0.3	env-0.0	p-0.65			
T36	C1	diff-0.3	env-0.0	p-0.65			
T37	C1	diff-0.3	env-0.0	p-0.65			
T38	C1	diff-0.3	env-0.0	p-0.65			
T39	C1	diff-0.3	env-0.0	p-0.65			
T40	C1	diff-0.3	env-0.0	p-0.65			
T41	C1	diff-0.3	env-0.0	p-0.65			
T42	C1	diff-0.3	env-0.0	p-0.65			
T43	C1	diff-0.3	env-0.0	p-0.65			
T44	C1	diff-0.3	env-0.0	p-0.65			
T45	C1	diff-0.3	env-0.0	p-0.65			
T46	C1	diff-0.3	env-0.0	p-0.65			
T47	C1	diff-0.3	env-0.0	p-0.65			
T48	C1	diff-0.3	env-0.0	p-0.65			
T49	C1	diff-0.3	env-0.0	p-0.65			
T50	C1	diff-0.3	env-0.0	p-0.65			
T51	C1	diff-0.3	env-0.0	p-0.65			
T52	C1	diff-0.3	env-0.0	p-0.65			
T53	C1	diff-0.3	env-0.0	p-0.65			
T54	C1	diff-0.3	env-0.0	p-0.65			
T55	C1	diff-0.3	env-0.0	p-0.65			
T56	C1	diff-0.3	env-0.0	p-0.65			
T57	C1	diff-0.3	env-0.0	p-0.65			
T58	C1	diff-0.3	env-0.0	p-0.65			
T59	C1	diff-0.3	env-0.0	p-0.65			
T60	C1	diff-0.3	env-0.0	p-0.65			
T61	C1	diff-0.3	env-0.0	p-0.65			
T62	C1	diff-0.3	env-0.0	p-0.65			
T63	C1	diff-0.3	env-0.0	p-0.65			
T64	C1	diff-0.3	env-0.0	p-0.65			
T65	C1	diff-0.3	env-0.0	p-0.65			
T66	C1	diff-0.3	env-0.0	p-0.65			
T67	C1	diff-0.3	env-0.0	p-0.65			
T68	C1	diff-0.3	env-0.0	p-0.65			
T69	C1	diff-0.3	env-0.0	p-0.65			
T70	C1	diff-0.3	env-0.0	p-0.65			
T71	C1	diff-0.3	env-0.0	p-0.65			
T72	C1	diff-0.3	env-0.0	p-0.65			
T73	C1	diff-0.3	env-0.0	p-0.65			
T74	C1	diff-0.3	env-0.0	p-0.65			
T75	C1	diff-0.3	env-0.0	p-0.65			
T76	C1	diff-0.3	env-0.0	p-0.65			
T77	C1	diff-0.3	env-0.0	p-0.65			
T78	C1	diff-0.3	env-0.0	p-0.65			
T79	C1	diff-0.3	env-0.0	p-0.65			
T80	C1	diff-0.3	env-0.0	p-0.65			
T81	C1	diff-0.3	env-0.0	p-0.65			
T82	C1	diff-0.3	env-0.0	p-0.65			
T83	C1	diff-0.3	env-0.0	p-0.65			
T84	C1	diff-0.3	env-0.0	p-0.65			
T85	C1	diff-0.3	env-0.0	p-0.65			
T86	C1	diff-0.3	env-0.0	p-0.65			
T87	C1	diff-0.3	env-0.0	p-0.65			
T88	C1	diff-0.3	env-0.0	p-0.65			
T89	C1	diff-0.3	env-0.0	p-0.65			
T90	C1	diff-0.3	env-0.0	p-0.65			
T91	C1	diff-0.3	env-0.0	p-0.65			
T92	C1	diff-0.3	env-0.0	p-0.65			
T93	C1	diff-0.3	env-0.0	p-0.65			
T94	C1	diff-0.3	env-0.0	p-0.65			
T95	C1	diff-0.3	env-0.0	p-0.65			
T96	C1	diff-0.3	env-0.0	p-0.65			
T97	C1	diff-0.3	env-0.0	p-0.65			
T98	C1	diff-0.3	env-0.0	p-0.65			
T99	C1	diff-0.3	env-0.0	p-0.65			
T100	C1	diff-0.3	env-0.0	p-0.65			
T1	C1	same-0.3	env-5.0	p-0.65	-4.82793498900158	1	0.931
T2	C1	same-0.3	env-5.0	p-0.65	-76.7939245377374	1	0.998
T3	C1	same-0.3	env-5.0	p-0.65	13.2205241126483	0.000276900176966359	0.009
T4	C1	same-0.3	env-5.0	p-0.65	27.2448335418194	1.79253472361627e-07	0.016
T5	C1	same-0.3	env-5.0	p-0.65	-3.95081524433021	1	0.937
T6	C1	same-0.3	env-5.0	p-0.65	28.0267598960175	1.19649404602462e-07	0.002
T7	C1	same-0.3	env-5.0	p-0.65	-33.5939558614269	1	0.992
T8	C1	same-0.3	env-5.0	p-0.65	-1.61118707890456	1	0.55
T9	C1	same-0.3	env-5.0	p-0.65	-43.2910042122218	1	0.957
T10	C1	same-0.3	env-5.0	p-0.65	120.704422491895	4.43526730154895e-28	0.055
T11	C1	same-0.3	env-5.0	p-0.65	-25.3216510321	1	0.979
T12	C1	same-0.3	env-5.0	p-0.65	-61.9642012828759	1	0.993
T13	C1	same-0.3	env-5.0	p-0.65	7.54497932506641	0.006017751268618	0.132
T14	C1	same-0.3	env-5.0	p-0.65	-13.5629247061213	1	0.727
T15	C1	same-0.3	env-5.0	p-0.65	-73.3620335621935	1	1
T16	C1	same-0.3	env-5.0	p-0.65	93.2307939862591	4.65383708715543e-22	0
T17	C1	same-0.3	env-5.0	p-0.65	24.4633238155376	7.57379254707939e-07	0.144
T18	C1	same-0.3	env-5.0	p-0.65	-6.55053296465984	1	0.952
T19	C1	same-0.3	env-5.0	p-0.65	140.303065684584	2.28528714757489e-32	0
T20	C1	same-0.3	env-5.0	p-0.65	-125.083178934845	1	1
T21	C1	same-0.3	env-5.0	p-0.65	-11.4962250262022	1	0.989
T22	C1	same-0.3	env-5.0	p-0.65	51.1555500144243	8.53290871490659e-13	0.001
T23	C1	same-0.3	env-5.0	p-0.65	-71.372734027811	1	0.996
T24	C1	same-0.3	env-5.0	p-0.65	-3.25690834796668	1	0.897
T25	C1	same-0.3	env-5.0	p-0.65	18.2007449442337	1.98801060924226e-05	0.092
T26	C1	same-0.3	env-5.0	p-0.65	18.6033991167208	1.60933344630109e-05	0.022
T27	C1	same-0.3	env-5.0	p-0.65	-15.6656132638659	1	0.984
T28	C1	same-0.3	env-5.0	p-0.65	21.3712678549597	3.78399649477204e-06	0.056
T29	C1	same-0.3	env-5.0	p-0.65	527.212743315125	1.1411286809067e-116	0
T30	C1	same-0.3	env-5.0	p-0.65	14.5674796915803	0.00013522829647136	0
T31	C1	same-0.3	env-5.0	p-0.65	-33.2659588523567	1	0.996
T32	C1	same-0.3	env-5.0	p-0.65	-23.3982061048066	1	0.998
T33	C1	same-0.3	env-5.0	p-0.65	-44.5507206454047	1	0.993
T34	C1	same-0.3	env-5.0	p-0.65	6.6457263108769	0.00993939505282855	0.139
T35	C1	same-0.3	env-5.0	p-0.65	-25.5243108179263	1	0.999
T36	C1	same-0.3	env-5.0	p-0.65	30.3563487379656	3.59528314569313e-08	0.369
T37	C1	same-0.3	env-5.0	p-0.65	2335.57409291281	0	0.016
T38	C1	same-0.3	env-5.0	p-0.65	-1309.00121829926	1	0.991
T39	C1	same-0.3	env-5.0	p-0.65	-724.19729877526	1	1
T40	C1	same-0.3	env-5.0	p-0.65	23.7123877871668	1.11860200779792e-06	0.016
T41	C1	same-0.3	env-5.0	p-0.65	-29.4817807806706	1	0.985
T42	C1	same-0.3	env-5.0	p-0.65	58.51723698428	2.0151766373876e-14	0.001
T43	C1	same-0.3	env-5.0	p-0.65	0.790905961582891	0.373826323146838	0.755
T44	C1	same-0.3	env-5.0	p-0.65	11.4780183791138	0.000704241787234246	0.018
T45	C1	same-0.3	env-5.0	p-0.65	83.6438191355102	5.92451957603138e-20	0
T46	C1	same-0.3	env-5.0	p-0.65	31.7200271059986	1.7807637550789e-08	0.003
T47	C1	same-0.3	env-5.0	p-0.65	34.8538794507762	3.55400695539995e-09	0.002
T48	C1	same-0.3	env-5.0	p-0.65	36.0699369094329	1.90361140038951e-09	0
T49	C1	same-0.3	env-5.0	p-0.65	48.6958769475521	2.98894122261904e-12	0.071
T50	C1	same-0.3	env-5.0	p-0.65	72.0914674620526	2.05450182809368e-17	0.062
T51	C1	same-0.3	env-5.0	p-0.65	29.5031510528855	5.58258666520636e-08	0.017
T52	C1	same-0.3	env-5.0	p-0.65	-17.8389415482609	1	1
T53	C1	same-0.3	env-5.0	p-0.65	90.1564828928951	2.20049173945618e-21	0.02
T54	C1	same-0.3	env-5.0	p-0.65	-29.8603395602794	1	1
T55	C1	same-0.3	env-5.0	p-0.65	-3.72260172434293	1	0.912
T56	C1	same-0.3	env-5.0	p-0.65	4.21176570821281	0.0401445289429351	0.104
T57	C1	same-0.3	env-5.0	p-0.65	12.1570006261983	0.000489039578192806	0.024
T58	C1	same-0.3	env-5.0	p-0.65	-5.95622665505185	1	0.735
T59	C1	same-0.3	env-5.0	p-0.65	37.0662394525544	1.14183648392453e-09	0
T60	C1	same-0.3	env-5.0	p-0.65	-204.361153622953	1	0.999
T61	C1	same-0.3	env-5.0	p-0.65	40.4019616599496	2.06733430070794e-10	0
T62	C1	same-0.3	env-5.0	p-0.65	-37.9796857371282	1	0.994
T63	C1	same-0.3	env-5.0	p-0.65	-23.9856807510125	1	1
T64	C1	same-0.3	env-5.0	p-0.65	21.4293049875687	3.67117032887502e-06	0.02
T65	C1	same-0.3	env-5.0	p-0.65	40.0491026535352	2.47658479073366e-10	0.001
T66	C1	same-0.3	env-5.0	p-0.65	8.82682191138776	0.00296834885760033	0.035
T67	C1	same-0.3	env-5.0	p-0.65	55.7678287483048	8.15552903095456e-14	0
T68	C1	same-0.3	env-5.0	p-0.65	16.2526594479129	5.54317324496124e-05	0.013
T69	C1	same-0.3	env-5.0	p-0.65	-71.7165628512573	1	1
T70	C1	same-0.3	env-5.0	p-0.65	-67.423670356539	1	0.985
T71	C1	same-0.3	env-5.0	p-0.65	3.01774090811799	0.0823581183428561	0.236
T72	C1	same-0.3	env-5.0	p-0.65	215.767806686694	7.57831840805707e-49	0.003
