rep	case	h2	env	nc	nc_Tm	POP	LAT	LONG
T98	C1	cell-0	env-0.0	0.8623748	1.0285296	16	2	4
T98	C1	cell-0	env-0.0	1.6515277	1.5480401	16	2	4
T98	C1	cell-0	env-0.0	0.791479	1.124168	16	2	4
T98	C1	cell-0	env-0.0	1.6840985	1.7951448	16	2	4
T98	C1	cell-0	env-0.0	2.4833388	2.6460066	16	2	4
T98	C1	cell-0	env-0.0	0.5576444	0.8877341	16	2	4
T98	C1	cell-0	env-0.0	0.5812771	0.7012011	16	2	4
T98	C1	cell-0	env-0.0	0.6299953	1.1074317	16	2	4
T98	C1	cell-0	env-0.0	1.2979443	0.7302365	16	2	4
T98	C1	cell-0	env-0.0	1.9466763	1.859994	16	2	4
T98	C1	cell-0	env-0.0	1.8205108	1.7295013	16	2	4
T98	C1	cell-0	env-0.0	-0.3366068	-0.5538381	16	2	4
T98	C1	cell-0	env-0.0	0.578425500000001	0.597955	16	2	4
T98	C1	cell-0	env-0.0	1.3606205	1.7000607	17	2	5
T98	C1	cell-0	env-0.0	0.6699398	0.5800735	17	2	5
T98	C1	cell-0	env-0.0	1.6898948	1.8027814	17	2	5
T98	C1	cell-0	env-0.0	0.6845829	0.6746073	17	2	5
T98	C1	cell-0	env-0.0	0.5022263	0.6505095	17	2	5
T98	C1	cell-0	env-0.0	2.3612041	2.2648175	17	2	5
T98	C1	cell-0	env-0.0	1.8835728	1.8157277	17	2	5
T98	C1	cell-0	env-0.0	1.3092847	0.9217959	17	2	5
T98	C1	cell-0	env-0.0	1.2227969	1.0074236	17	2	5
T98	C1	cell-0	env-0.0	1.6788399	1.7752503	17	2	5
T98	C1	cell-0	env-0.0	1.494166	1.4077283	17	2	5
T98	C1	cell-0	env-0.0	-0.0436864	-0.4101889	17	2	5
T98	C1	cell-0	env-0.0	-0.832042	-0.8180247	17	2	5
T98	C1	cell-0	env-0.0	0.6949456	0.736154999999999	17	2	5
T98	C1	cell-0	env-0.0	0.6296817	1.0369904	17	2	5
T98	C1	cell-0	env-0.0	-1.1957618	-1.1958113	17	2	5
T98	C1	cell-0	env-0.0	-0.1824272	-0.1084738	17	2	5
T98	C1	cell-0	env-0.0	0.3580035	0.5879847	17	2	5
T98	C1	cell-0	env-0.0	0.520981	0.0977650999999999	17	2	5
T98	C1	cell-0	env-0.0	0.3782358	0.5361091	17	2	5
T98	C1	cell-0	env-0.0	-0.0770164	-0.3791692	18	3	0
T98	C1	cell-0	env-0.0	-0.2259129	-0.4283648	18	3	0
T98	C1	cell-0	env-0.0	0.4007282	0.7612251	18	3	0
T98	C1	cell-0	env-0.0	-1.1226912	-1.1237401	18	3	0
T98	C1	cell-0	env-0.0	1.291774	1.4670328	18	3	0
T98	C1	cell-0	env-0.0	-0.6418844	-0.5270971	18	3	0
T98	C1	cell-0	env-0.0	0.7128892	0.4447888	18	3	0
T98	C1	cell-0	env-0.0	0.9633484	1.4177114	18	3	0
T98	C1	cell-0	env-0.0	0.973252	0.9745551	18	3	0
T98	C1	cell-0	env-0.0	0.4901406	0.4849963	18	3	0
T98	C1	cell-0	env-0.0	1.0104888	0.9035688	18	3	0
T98	C1	cell-0	env-0.0	0.0306327000000003	0.0306664000000001	18	3	0
T98	C1	cell-0	env-0.0	0.0381822999999998	0.0520918999999999	18	3	0
T98	C1	cell-0	env-0.0	0.1754215	0.2638721	18	3	0
T98	C1	cell-0	env-0.0	-1.1183008	-0.6192851	18	3	0
T98	C1	cell-0	env-0.0	1.4815173	1.4023371	18	3	0
T98	C1	cell-0	env-0.0	-0.2654386	-0.6052843	18	3	0
T98	C1	cell-0	env-0.0	0.0676640000000003	0.1215864	18	3	0
T98	C1	cell-0	env-0.0	-0.9698695	-0.7363872	18	3	0
T98	C1	cell-0	env-0.0	-0.5584442	-0.5315736	18	3	0
T98	C1	cell-0	env-0.0	1.5034183	1.7257488	19	3	1
T98	C1	cell-0	env-0.0	1.6449778	1.30777	19	3	1
T98	C1	cell-0	env-0.0	0.1929493	0.3349989	19	3	1
T98	C1	cell-0	env-0.0	1.4039936	1.5512804	19	3	1
T98	C1	cell-0	env-0.0	0.3224335	0.4221224	19	3	1
T98	C1	cell-0	env-0.0	1.5539047	1.6087446	19	3	1
T98	C1	cell-0	env-0.0	0.4148837	0.9821694	19	3	1
T98	C1	cell-0	env-0.0	0.3366834	0.2203433	19	3	1
T98	C1	cell-0	env-0.0	-1.4962325	-1.4983224	19	3	1
T98	C1	cell-0	env-0.0	-0.0414067	-0.2120938	19	3	1
T98	C1	cell-0	env-0.0	0.5767982	0.9152495	19	3	1
T98	C1	cell-0	env-0.0	0.992467	0.8992492	19	3	1
T98	C1	cell-0	env-0.0	-0.4489701	-0.524658800000001	19	3	1
T98	C1	cell-0	env-0.0	0.421292	0.3153494	19	3	1
T98	C1	cell-0	env-0.0	-1.6860645	-1.5788008	19	3	1
T98	C1	cell-0	env-0.0	1.4881093	1.8767372	19	3	1
T98	C1	cell-0	env-0.0	-0.3104982	0.0314357999999996	19	3	1
T98	C1	cell-0	env-0.0	0.6169969	0.5372586	19	3	1
T98	C1	cell-0	env-0.0	1.6168007	1.6161051	19	3	1
T98	C1	cell-0	env-0.0	1.6014744	1.1457677	19	3	1
T98	C1	cell-0	env-0.0	1.5758245	1.4725727	20	3	2
T98	C1	cell-0	env-0.0	1.4989462	1.6330269	20	3	2
T98	C1	cell-0	env-0.0	1.3038955	1.4444909	20	3	2
T98	C1	cell-0	env-0.0	0.4103127	0.2690492	20	3	2
T98	C1	cell-0	env-0.0	-0.8389958	-0.8905305	20	3	2
T98	C1	cell-0	env-0.0	-0.1270963	-0.2938408	20	3	2
T98	C1	cell-0	env-0.0	1.2479971	1.6159365	20	3	2
T98	C1	cell-0	env-0.0	2.5204471	3.0322214	20	3	2
T98	C1	cell-0	env-0.0	1.856715	1.8948311	20	3	2
T98	C1	cell-0	env-0.0	2.1550725	2.3514939	20	3	2
T98	C1	cell-0	env-0.0	1.1311743	0.5971409	20	3	2
T98	C1	cell-0	env-0.0	-0.0474556999999999	-0.1758075	20	3	2
T98	C1	cell-0	env-0.0	-0.3845797	-0.2414611	20	3	2
T98	C1	cell-0	env-0.0	0.3365128	0.4557646	20	3	2
T98	C1	cell-0	env-0.0	-0.3832375	-0.2942683	20	3	2
T98	C1	cell-0	env-0.0	1.3337131	1.1805493	20	3	2
T98	C1	cell-0	env-0.0	-0.7475616	-0.1643017	20	3	2
T98	C1	cell-0	env-0.0	0.553412	0.0132299999999994	20	3	2
T98	C1	cell-0	env-0.0	1.8511467	1.6153896	20	3	2
T98	C1	cell-0	env-0.0	-2.6771998	-2.8205074	20	3	2
T98	C1	cell-0	env-0.0	1.0899793	1.3795267	21	3	3
T98	C1	cell-0	env-0.0	1.8185596	1.2518308	21	3	3
T98	C1	cell-0	env-0.0	2.020588	2.6299534	21	3	3
T98	C1	cell-0	env-0.0	0.1803582	0.6003615	21	3	3
T98	C1	cell-0	env-0.0	1.63094	1.6593532	21	3	3
T98	C1	cell-0	env-0.0	1.3675845	1.1169071	21	3	3
T98	C1	cell-0	env-0.0	0.15641	-0.0668404	21	3	3
T98	C1	cell-0	env-0.0	1.6418067	1.9872594	21	3	3
T98	C1	cell-0	env-0.0	-0.2410886	0.0102445999999993	21	3	3
T98	C1	cell-0	env-0.0	0.4087996	0.7255603	21	3	3
T98	C1	cell-0	env-0.0	1.4478999	1.9877607	21	3	3
T98	C1	cell-0	env-0.0	2.3675027	2.4758071	21	3	3
T98	C1	cell-0	env-0.0	0.7802468	0.7668398	21	3	3
T98	C1	cell-0	env-0.0	-0.3303693	-0.0740262000000003	21	3	3
T98	C1	cell-0	env-0.0	2.1571091	2.1835148	21	3	3
T98	C1	cell-0	env-0.0	1.2588557	1.6061616	21	3	3
T98	C1	cell-0	env-0.0	1.8496667	1.5877503	21	3	3
T98	C1	cell-0	env-0.0	1.3380632	1.1377124	21	3	3
T98	C1	cell-0	env-0.0	-0.3034777	-0.2668341	21	3	3
T98	C1	cell-0	env-0.0	0.3490433	0.4633426	21	3	3
T98	C1	cell-0	env-0.0	0.3204887	0.4396465	22	3	4
T98	C1	cell-0	env-0.0	0.9733202	1.2792557	22	3	4
T98	C1	cell-0	env-0.0	1.4607746	1.2881046	22	3	4
T98	C1	cell-0	env-0.0	0.9801358	1.1442522	22	3	4
T98	C1	cell-0	env-0.0	0.556725599999999	0.5003073	22	3	4
T98	C1	cell-0	env-0.0	0.3566619	0.2475337	22	3	4
T98	C1	cell-0	env-0.0	2.894274	2.7175053	22	3	4
T98	C1	cell-0	env-0.0	0.7756796	0.6533796	22	3	4
T98	C1	cell-0	env-0.0	1.650825	1.4331316	22	3	4
T98	C1	cell-0	env-0.0	-0.3927175	-0.8897888	22	3	4
T98	C1	cell-0	env-0.0	1.0797107	1.4280241	22	3	4
T98	C1	cell-0	env-0.0	1.5666	1.3482255	22	3	4
T98	C1	cell-0	env-0.0	2.831998	2.8964591	22	3	4
T98	C1	cell-0	env-0.0	0.00865410000000003	-0.2218211	22	3	4
T98	C1	cell-0	env-0.0	0.7776122	0.9152506	22	3	4
T98	C1	cell-0	env-0.0	0.8465386	1.1632753	22	3	4
T98	C1	cell-0	env-0.0	2.672109	2.7739068	22	3	4
T98	C1	cell-0	env-0.0	0.6470419	0.3905052	22	3	4
T98	C1	cell-0	env-0.0	1.7804776	2.2358449	22	3	4
T98	C1	cell-0	env-0.0	0.3345879	0.4240889	22	3	4
T98	C1	cell-0	env-0.0	-0.5868029	-0.2315744	23	3	5
T98	C1	cell-0	env-0.0	1.3265497	1.1736492	23	3	5
T98	C1	cell-0	env-0.0	1.9146714	1.6482502	23	3	5
T98	C1	cell-0	env-0.0	-0.3865503	-0.2355088	23	3	5
T98	C1	cell-0	env-0.0	-0.1239543	-0.4775096	23	3	5
T98	C1	cell-0	env-0.0	0.6428194	1.2316408	23	3	5
T98	C1	cell-0	env-0.0	0.7373559	0.9870642	23	3	5
T98	C1	cell-0	env-0.0	-0.1458843	0.0597906	23	3	5
T98	C1	cell-0	env-0.0	-1.2348614	-1.0925525	23	3	5
T98	C1	cell-0	env-0.0	0.3177401	0.360225	23	3	5
T98	C1	cell-0	env-0.0	-0.2019346	-0.4602214	23	3	5
T98	C1	cell-0	env-0.0	1.2779195	1.9028604	23	3	5
T98	C1	cell-0	env-0.0	-0.2259511	-0.2837721	23	3	5
T98	C1	cell-0	env-0.0	0.9231035	1.01136	23	3	5
T98	C1	cell-0	env-0.0	1.3786424	1.1030577	23	3	5
T98	C1	cell-0	env-0.0	-0.2859706	-0.0421001000000001	23	3	5
T98	C1	cell-0	env-0.0	-1.3513178	-1.717205	23	3	5
T98	C1	cell-0	env-0.0	-0.2786084	-0.2549859	23	3	5
T98	C1	cell-0	env-0.0	1.5305331	1.2919847	23	3	5
T98	C1	cell-0	env-0.0	-0.7316386	-0.2589154	23	3	5
T98	C1	cell-0	env-0.0	0.2903267	0.0865923999999997	24	4	0
T98	C1	cell-0	env-0.0	1.1777815	1.0273212	24	4	0
T98	C1	cell-0	env-0.0	-0.7953142	-0.930825	24	4	0
T98	C1	cell-0	env-0.0	0.6233349	0.7363188	24	4	0
T98	C1	cell-0	env-0.0	2.0315461	1.940584	24	4	0
T98	C1	cell-0	env-0.0	1.6635801	1.7624516	24	4	0
T98	C1	cell-0	env-0.0	-0.9822314	-0.7561375	24	4	0
T98	C1	cell-0	env-0.0	0.5768071	0.4310537	24	4	0
T98	C1	cell-0	env-0.0	0.673481700000001	0.7985094	24	4	0
T98	C1	cell-0	env-0.0	1.897226	1.8653144	24	4	0
T98	C1	cell-0	env-0.0	-0.2271444	-0.5610189	24	4	0
T98	C1	cell-0	env-0.0	0.8916926	0.7778678	24	4	0
T98	C1	cell-0	env-0.0	0.3327727	0.0895928999999998	24	4	0
T98	C1	cell-0	env-0.0	1.2158335	1.5700087	24	4	0
T98	C1	cell-0	env-0.0	0.5165799	0.4658243	24	4	0
T98	C1	cell-0	env-0.0	-0.2425231	-0.1269372	24	4	0
T98	C1	cell-0	env-0.0	1.5622189	1.3972691	24	4	0
T98	C1	cell-0	env-0.0	1.0352743	1.5236774	24	4	0
T98	C1	cell-0	env-0.0	-1.0516693	-1.1396557	24	4	0
T98	C1	cell-0	env-0.0	0.6399094	0.4094358	24	4	0
T98	C1	cell-0	env-0.0	1.6776966	2.134028	25	4	1
T98	C1	cell-0	env-0.0	1.3745352	1.2978127	25	4	1
T98	C1	cell-0	env-0.0	0.9240026	0.9557671	25	4	1
T98	C1	cell-0	env-0.0	3.2870468	3.0039972	25	4	1
T98	C1	cell-0	env-0.0	0.6549208	0.6608543	25	4	1
T98	C1	cell-0	env-0.0	2.6507419	2.6984872	25	4	1
T98	C1	cell-0	env-0.0	2.1848602	1.9861568	25	4	1
T98	C1	cell-0	env-0.0	1.1564502	1.0574691	25	4	1
T98	C1	cell-0	env-0.0	-0.1368518	-0.2909011	25	4	1
T98	C1	cell-0	env-0.0	0.3056927	0.6301496	25	4	1
T98	C1	cell-0	env-0.0	-1.0344169	-0.983294700000001	25	4	1
T98	C1	cell-0	env-0.0	-0.2551001	0.0716178000000001	25	4	1
T98	C1	cell-0	env-0.0	2.3386637	2.1922313	25	4	1
T98	C1	cell-0	env-0.0	-0.2900525	-0.1336606	25	4	1
T98	C1	cell-0	env-0.0	-0.2464616	0.4217812	25	4	1
T98	C1	cell-0	env-0.0	1.1490094	0.7326752	25	4	1
T98	C1	cell-0	env-0.0	2.4491208	2.5054345	25	4	1
T98	C1	cell-0	env-0.0	0.1035787	0.2562181	25	4	1
T98	C1	cell-0	env-0.0	0.2398364	0.4565653	25	4	1
T98	C1	cell-0	env-0.0	1.4203562	1.3637503	25	4	1
T98	C1	cell-0	env-0.0	1.3674472	1.2716447	26	4	2
T98	C1	cell-0	env-0.0	1.8025856	1.8289572	26	4	2
T98	C1	cell-0	env-0.0	0.815313	0.6884387	26	4	2
T98	C1	cell-0	env-0.0	3.652605	3.4828107	26	4	2
T98	C1	cell-0	env-0.0	1.670327	1.6649899	26	4	2
T98	C1	cell-0	env-0.0	2.4473155	2.1588754	26	4	2
T98	C1	cell-0	env-0.0	1.4120787	1.0738839	26	4	2
T98	C1	cell-0	env-0.0	-1.5786289	-1.6299181	26	4	2
T98	C1	cell-0	env-0.0	0.9916056	1.0065323	26	4	2
T98	C1	cell-0	env-0.0	0.5472541	0.8696504	26	4	2
T98	C1	cell-0	env-0.0	0.4715134	0.3672018	26	4	2
T98	C1	cell-0	env-0.0	-0.5763413	-0.4664253	26	4	2
T98	C1	cell-0	env-0.0	-0.3095776	-0.1409671	26	4	2
T98	C1	cell-0	env-0.0	0.7720513	0.5258603	26	4	2
T98	C1	cell-0	env-0.0	1.9063803	1.6325939	26	4	2
T98	C1	cell-0	env-0.0	2.1508022	2.3880123	26	4	2
T98	C1	cell-0	env-0.0	2.4866431	1.77165	26	4	2
T98	C1	cell-0	env-0.0	2.5679539	2.3492455	26	4	2
T98	C1	cell-0	env-0.0	1.2282417	1.476013	26	4	2
T98	C1	cell-0	env-0.0	2.7750933	2.9736644	26	4	2
T98	C1	cell-0	env-0.0	1.8251756	2.3088679	27	4	3
T98	C1	cell-0	env-0.0	3.3309257	3.2501126	27	4	3
T98	C1	cell-0	env-0.0	-0.1163436	-0.1182963	27	4	3
T98	C1	cell-0	env-0.0	0.0364730000000001	0.1725953	27	4	3
T98	C1	cell-0	env-0.0	1.0997965	0.6942174	27	4	3
T98	C1	cell-0	env-0.0	0.1710291	0.3562551	27	4	3
T98	C1	cell-0	env-0.0	1.2287598	0.9842954	27	4	3
T98	C1	cell-0	env-0.0	0.8689933	1.1115476	27	4	3
T98	C1	cell-0	env-0.0	1.139744	0.9412784	27	4	3
T98	C1	cell-0	env-0.0	1.9398857	1.8551032	27	4	3
T98	C1	cell-0	env-0.0	1.7763001	2.2430374	27	4	3
T98	C1	cell-0	env-0.0	1.1038917	0.910260699999999	27	4	3
T98	C1	cell-0	env-0.0	1.8059616	1.2935612	27	4	3
T98	C1	cell-0	env-0.0	0.4723247	0.4744908	27	4	3
T98	C1	cell-0	env-0.0	0.6873603	0.7452174	27	4	3
T98	C1	cell-0	env-0.0	1.928736	1.9112224	27	4	3
T98	C1	cell-0	env-0.0	-1.3619564	-1.4901439	27	4	3
T98	C1	cell-0	env-0.0	1.256942	1.6504196	27	4	3
T98	C1	cell-0	env-0.0	0.8448569	1.0986983	27	4	3
T98	C1	cell-0	env-0.0	-0.1181044	-0.3576792	27	4	3
T98	C1	cell-0	env-0.0	0.3250296	0.557609	28	4	4
T98	C1	cell-0	env-0.0	0.0169401000000003	-0.1853403	28	4	4
T98	C1	cell-0	env-0.0	1.3233132	0.8737304	28	4	4
T98	C1	cell-0	env-0.0	1.4737227	1.6023198	28	4	4
T98	C1	cell-0	env-0.0	0.8563333	0.6228793	28	4	4
T98	C1	cell-0	env-0.0	-1.2218874	-1.4473724	28	4	4
T98	C1	cell-0	env-0.0	1.9875544	1.6375018	28	4	4
T98	C1	cell-0	env-0.0	-0.7871144	-0.7691939	28	4	4
T98	C1	cell-0	env-0.0	-1.2491712	-1.1004161	28	4	4
T98	C1	cell-0	env-0.0	2.8077009	2.8909668	28	4	4
T98	C1	cell-0	env-0.0	0.999746	1.0602158	28	4	4
T98	C1	cell-0	env-0.0	2.6432862	2.5663702	28	4	4
T98	C1	cell-0	env-0.0	2.5480131	2.025039	28	4	4
T98	C1	cell-0	env-0.0	1.569897	1.3976991	28	4	4
T98	C1	cell-0	env-0.0	0.1188236	0.1236005	28	4	4
T98	C1	cell-0	env-0.0	2.4278938	2.2427461	28	4	4
T98	C1	cell-0	env-0.0	0.1920544	0.2907452	28	4	4
T98	C1	cell-0	env-0.0	0.2660749	0.1774793	28	4	4
T98	C1	cell-0	env-0.0	1.0649592	1.1470814	28	4	4
T98	C1	cell-0	env-0.0	1.2651018	0.8202178	28	4	4
T98	C1	cell-0	env-0.0	0.1468024	0.1675835	29	4	5
T98	C1	cell-0	env-0.0	0.1364534	0.2670065	29	4	5
T98	C1	cell-0	env-0.0	1.0367372	0.6110862	29	4	5
T98	C1	cell-0	env-0.0	0.2980453	0.0232039	29	4	5
T98	C1	cell-0	env-0.0	0.1949751	-0.2430673	29	4	5
T98	C1	cell-0	env-0.0	0.1059561	0.0227631999999998	29	4	5
T98	C1	cell-0	env-0.0	1.7230381	1.6963326	29	4	5
T98	C1	cell-0	env-0.0	-1.4594782	-1.6808422	29	4	5
T98	C1	cell-0	env-0.0	-0.1030911	0.1814929	29	4	5
T98	C1	cell-0	env-0.0	-2.2834242	-2.628419	29	4	5
T98	C1	cell-0	env-0.0	1.2597784	0.9198054	29	4	5
T98	C1	cell-0	env-0.0	1.103535	1.1229228	29	4	5
T98	C1	cell-0	env-0.0	1.2480019	1.2287818	29	4	5
T98	C1	cell-0	env-0.0	1.2807074	1.090267	29	4	5
T98	C1	cell-0	env-0.0	2.2464463	1.9183207	29	4	5
T98	C1	cell-0	env-0.0	0.1938654	-0.0346379	29	4	5
T98	C1	cell-0	env-0.0	-0.4028532	0.0168113	29	4	5
T98	C1	cell-0	env-0.0	0.5981149	0.6263847	29	4	5
T98	C1	cell-0	env-0.0	2.3101968	2.1357755	29	4	5
T98	C1	cell-0	env-0.0	1.190309	1.1019053	29	4	5
T98	C1	cell-0	env-0.0	1.6523115	1.782961	30	5	0
T98	C1	cell-0	env-0.0	1.439236	1.6642468	30	5	0
T98	C1	cell-0	env-0.0	0.1879366	0.4425362	30	5	0
T98	C1	cell-0	env-0.0	0.879883900000001	1.1332513	30	5	0
T98	C1	cell-0	env-0.0	0.6566351	1.0049539	30	5	0
T98	C1	cell-0	env-0.0	1.2234662	1.3847762	30	5	0
T98	C1	cell-0	env-0.0	1.1392832	1.293739	30	5	0
T98	C1	cell-0	env-0.0	0.6076638	0.6237123	30	5	0
T98	C1	cell-0	env-0.0	-0.6891078	-0.4516751	30	5	0
T98	C1	cell-0	env-0.0	-0.2165319	-0.4962352	30	5	0
T98	C1	cell-0	env-0.0	-0.4725199	-0.5660392	30	5	0
T98	C1	cell-0	env-0.0	-0.0633826999999996	0.2253953	30	5	0
T98	C1	cell-0	env-0.0	-1.494491	-1.222116	30	5	0
T98	C1	cell-0	env-0.0	0.8434737	1.2898717	30	5	0
T98	C1	cell-0	env-0.0	2.1085894	2.0202214	30	5	0
T98	C1	cell-0	env-0.0	1.4926106	2.151458	30	5	0
T98	C1	cell-0	env-0.0	1.597512	1.5551179	30	5	0
T98	C1	cell-0	env-0.0	1.5341005	2.037184	30	5	0
T98	C1	cell-0	env-0.0	-0.51546	-0.3349455	30	5	0
T98	C1	cell-0	env-0.0	0.8584832	0.765496	30	5	0
T98	C1	cell-0	env-0.0	0.8770189	1.1152972	31	5	1
T98	C1	cell-0	env-0.0	0.5494021	0.5744973	31	5	1
T98	C1	cell-0	env-0.0	0.2481685	0.1350322	31	5	1
T98	C1	cell-0	env-0.0	0.2441481	0.4611003	31	5	1
T98	C1	cell-0	env-0.0	0.8485017	0.8241624	31	5	1
T98	C1	cell-0	env-0.0	1.4057709	1.4423714	31	5	1
T98	C1	cell-0	env-0.0	0.0783689	0.4066472	31	5	1
T98	C1	cell-0	env-0.0	0.0781357000000002	-0.0311966	31	5	1
T98	C1	cell-0	env-0.0	-0.101303	-0.0684386000000001	31	5	1
T98	C1	cell-0	env-0.0	1.714389	1.7083334	31	5	1
T98	C1	cell-0	env-0.0	1.0669363	0.8391537	31	5	1
T98	C1	cell-0	env-0.0	1.0507982	1.4616068	31	5	1
T98	C1	cell-0	env-0.0	0.5991451	0.8982502	31	5	1
T98	C1	cell-0	env-0.0	0.431614	0.4616087	31	5	1
T98	C1	cell-0	env-0.0	2.8687183	2.9133712	31	5	1
T98	C1	cell-0	env-0.0	-0.9752958	-1.3484377	31	5	1
T98	C1	cell-0	env-0.0	-0.1294551	-0.1466725	31	5	1
T98	C1	cell-0	env-0.0	1.4681439	1.9105107	31	5	1
T98	C1	cell-0	env-0.0	2.1352324	2.1582124	31	5	1
T98	C1	cell-0	env-0.0	0.6936377	0.745857	31	5	1
T98	C1	cell-0	env-0.0	1.0440597	0.7206872	32	5	2
T98	C1	cell-0	env-0.0	1.3343171	1.5151127	32	5	2
T98	C1	cell-0	env-0.0	1.5388344	1.5286235	32	5	2
T98	C1	cell-0	env-0.0	0.8398716	0.665108	32	5	2
T98	C1	cell-0	env-0.0	-0.00889260000000001	0.0763517000000001	32	5	2
T98	C1	cell-0	env-0.0	-0.1751318	-0.126011	32	5	2
T98	C1	cell-0	env-0.0	1.598247	1.4375629	32	5	2
T98	C1	cell-0	env-0.0	-0.7337724	-0.5793214	32	5	2
T98	C1	cell-0	env-0.0	0.8181539	1.0520562	32	5	2
T98	C1	cell-0	env-0.0	0.0795143000000001	-0.1633951	32	5	2
T98	C1	cell-0	env-0.0	3.5283117	3.6123434	32	5	2
T98	C1	cell-0	env-0.0	-0.8209014	-0.5477776	32	5	2
T98	C1	cell-0	env-0.0	-1.7388931	-1.4370768	32	5	2
T98	C1	cell-0	env-0.0	-0.4301006	-0.4323548	32	5	2
T98	C1	cell-0	env-0.0	0.2215303	0.466082899999999	32	5	2
T98	C1	cell-0	env-0.0	0.2163067	-0.0366567	32	5	2
T98	C1	cell-0	env-0.0	0.6416951	0.5503114	32	5	2
T98	C1	cell-0	env-0.0	-0.489416	-0.5002699	32	5	2
T98	C1	cell-0	env-0.0	0.8489685	0.817434	32	5	2
T98	C1	cell-0	env-0.0	0.4247021	0.2069513	32	5	2
T98	C1	cell-0	env-0.0	0.4193223	0.5954826	33	5	3
T98	C1	cell-0	env-0.0	1.29082	1.1295716	33	5	3
T98	C1	cell-0	env-0.0	2.7778936	2.5466338	33	5	3
T98	C1	cell-0	env-0.0	0.2829486	0.1281667	33	5	3
T98	C1	cell-0	env-0.0	1.0916429	0.6236443	33	5	3
T98	C1	cell-0	env-0.0	0.9499816	1.0824146	33	5	3
T98	C1	cell-0	env-0.0	1.4770934	1.249773	33	5	3
T98	C1	cell-0	env-0.0	0.4367697	0.3265121	33	5	3
T98	C1	cell-0	env-0.0	0.9852546	0.871856700000001	33	5	3
T98	C1	cell-0	env-0.0	-0.7306634	-0.8571365	33	5	3
T98	C1	cell-0	env-0.0	1.0999032	1.1212246	33	5	3
T98	C1	cell-0	env-0.0	0.5850152	0.4499009	33	5	3
T98	C1	cell-0	env-0.0	2.7062311	2.6801756	33	5	3
T98	C1	cell-0	env-0.0	3.7659647	3.4812322	33	5	3
T98	C1	cell-0	env-0.0	0.8405968	1.1575929	33	5	3
T98	C1	cell-0	env-0.0	1.169854	1.1264452	33	5	3
T98	C1	cell-0	env-0.0	0.4255887	0.1589287	33	5	3
T98	C1	cell-0	env-0.0	2.7217412	2.9113831	33	5	3
T98	C1	cell-0	env-0.0	0.959162	0.8598948	33	5	3
T98	C1	cell-0	env-0.0	2.4004835	1.9743755	33	5	3
T98	C1	cell-0	env-0.0	0.8249926	0.9753769	34	5	4
T98	C1	cell-0	env-0.0	1.0917323	1.2515794	34	5	4
T98	C1	cell-0	env-0.0	0.4844995	0.678386	34	5	4
T98	C1	cell-0	env-0.0	0.3339919	0.1268043	34	5	4
T98	C1	cell-0	env-0.0	1.6549867	1.5652582	34	5	4
T98	C1	cell-0	env-0.0	0.8728696	0.566500099999999	34	5	4
T98	C1	cell-0	env-0.0	1.4754033	1.5780946	34	5	4
T98	C1	cell-0	env-0.0	-0.6762902	-0.2764105	34	5	4
T98	C1	cell-0	env-0.0	-0.4912188	-0.4862683	34	5	4
T98	C1	cell-0	env-0.0	0.793151	0.9367744	34	5	4
T98	C1	cell-0	env-0.0	0.677517800000001	0.3973777	34	5	4
T98	C1	cell-0	env-0.0	1.3132677	1.5703871	34	5	4
T98	C1	cell-0	env-0.0	1.6481139	1.4502738	34	5	4
T98	C1	cell-0	env-0.0	1.3024067	1.3960094	34	5	4
T98	C1	cell-0	env-0.0	0.5273587	0.2069982	34	5	4
T98	C1	cell-0	env-0.0	0.7723461	1.0314702	34	5	4
T98	C1	cell-0	env-0.0	1.1504422	0.798963	34	5	4
T98	C1	cell-0	env-0.0	0.6078106	0.574845	34	5	4
T98	C1	cell-0	env-0.0	0.6034917	0.6003339	34	5	4
T98	C1	cell-0	env-0.0	1.1525841	1.4852923	34	5	4
T98	C1	cell-0	env-0.0	3.7955778	3.6013115	35	5	5
T98	C1	cell-0	env-0.0	2.1515656	2.420372	35	5	5
T98	C1	cell-0	env-0.0	0.4184065	0.369102	35	5	5
T98	C1	cell-0	env-0.0	2.0761469	2.2814525	35	5	5
T98	C1	cell-0	env-0.0	0.6462544	0.8595849	35	5	5
T98	C1	cell-0	env-0.0	2.1089493	1.9266692	35	5	5
T98	C1	cell-0	env-0.0	2.2160101	2.1569141	35	5	5
T98	C1	cell-0	env-0.0	0.3080555	0.1563751	35	5	5
T98	C1	cell-0	env-0.0	2.0374079	2.1340113	35	5	5
T98	C1	cell-0	env-0.0	2.5485517	2.5978265	35	5	5
T98	C1	cell-0	env-0.0	3.403686	3.5605276	35	5	5
T98	C1	cell-0	env-0.0	1.428365	1.098834	35	5	5
T98	C1	cell-0	env-0.0	0.3877526	0.4065044	35	5	5
T98	C1	cell-0	env-0.0	-0.1342537	0.0343218999999999	35	5	5
T98	C1	cell-0	env-0.0	0.9346196	1.2946392	35	5	5
T98	C1	cell-0	env-0.0	1.2744881	1.2793061	35	5	5
T98	C1	cell-0	env-0.0	1.6097599	1.7708648	35	5	5
T98	C1	cell-0	env-0.0	1.0936447	0.9505548	35	5	5
T98	C1	cell-0	env-0.0	2.4471603	2.0975749	35	5	5
T98	C1	cell-0	env-0.0	2.4360548	2.6807595	35	5	5
